"Bonfield,Jeannette Shields,,""1,975"",0,301,""1,105"",1,1,18,0,0,0,0,""1,200"",5,5,5,3,3"
"Bonnechere Union,Susan Artymko,,""5,339"",0,""1,738"",""4,309"",1,1,31.5,0,1,59,0,""3,700"",4,4,4,0,0"
"Bracebridge,Crystal Bergstrome,,""16,010"",0,""9,002"",""9,067"",1,1,58,0,0,0,0,""8,700"",12,12,9,0,0"
"Bradford West Gwillimbury Town,Matthew Corbett,,""38,559"",0,""18,505"",""13,583"",1,1,63.5,1,1,0,0,""40,000"",5,5,5,6,0"
"Brampton,Todd Kyle,,""696,975"",0,""78,445"",""180,189"",8,8,496,4,4,0,0,""205,070"",460,16,460,294,0"
"Brant County,Kelly Bernstein,,""30,781"",0,""20,784"",""14,354"",6,5,331,1,0,0,12,""20,500"",18,18,18,2,0"
"Brantford,Rae-Lynne Aramburo,,""102,257"",0,""16,473"",""41,642"",2,2,113.5,3,1,246,0,""68,000"",35,35,30,11,0"
"Brighton Public Library Board,Heather Ratz,,""11,844"",0,""3,358"",""5,099"",3,3,59,0,0,0,3,""6,533"",11,2,8,0,0"
Britt Area,Barbara Wohleber,,940,0,214,0,7,7,42.5,0,0,0,0,0,6,6,6,1,5
"Brock Twp,Katie-Scarlett MacGillivray,,""11,642"",0,""2,176"",""5,349"",3,3,74,1,0,0,0,""11,421"",28,27,27,8,2"
"Brockville,Emily Farrell,,""21,346"",0,""4,170"",""10,820"",1,1,35,0,0,17,0,""18,813"",6,0,6,0,0"
"Bruce County,Brooke McLean,,""61,119"",0,""24,306"",""41,290"",17,17,534.5,2,1,0,0,""52,919"",71,69,69,0,0"
"Bruce Mines & Plummer Additional Union,Melissa Allard,,""1,226"",584,351,""1,375"",1,1,23.5,0,0,0,0,""2,750"",12,0,8,0,0"
"Burk's Falls, Armour & Ryerson Union,Nieves Guijarro,,""3,043"",824,641,""2,922"",1,1,35,0,1,6,0,""1,800"",7,7,7,4,3"
"Burlington,Lita Barrie,,""176,802"",0,""117,084"",""72,923"",6,6,373,3,2,0,0,""106,684"",121,9,112,195,7"
"Caledon,,,""74,649"",0,""13,171"",""24,213"",7,7,313.5,1,0,0,0,""39,207"",82,8,26,48,0"
"Callander,Melissa Sones,,""3,863"",0,835,""1,799"",1,1,46,0,0,0,0,""1,038"",5,3,3,2,3"
"Cambridge,Helen Kelly,,""135,060"",0,""41,552"",""49,160"",5,5,307,5,4,647,0,""93,900"",33,12,21,45,0"
"Carleton Place,Meriah Caswell,,""11,936"",""7,644"",""3,316"",""8,053"",1,1,53,0,0,0,0,""7,500"",5,2,3,0,0"
Carlow/Mayo Public Library,Carrie McKenzie,,864,0,189,627,1,1,12,0,0,0,0,750,8,0,8,4,0
"Casselman,Linda Bergeron,,""3,171"",0,300,""1,533"",1,1,27,0,0,0,0,0,4,0,4,4,0"
"Cavan Monaghan Public Library Board, Township of,Karla Buckborough,,""8,829"",0,""1,013"",""3,409"",2,2,56,0,2,0,1,""5,000"",14,14,14,10,4"
"Central Manitoulin Twp,Claire Cline,,""2,084"",0,""3,216"",""1,629"",1,1,30,0,0,5,0,""1,000"",5,0,5,0,0"
"Centre Hastings,Tammie Adams,,""4,774"",""1,841"",""1,203"",""3,314"",1,1,25,0,1,7,0,""3,210"",5,4,3,7,0"
"Champlain Twp,Cynthia Martin,,""8,706"",""2,952"",""1,882"",""5,600"",1,1,38,0,0,0,17,""2,175"",7,7,7,5,1"
"Chapleau Twp,Kimberly Jean,,""1,956"",0,251,""1,068"",1,1,32,0,0,0,0,""2,900"",3,1,2,0,9"
"Chatham-Kent,Tania Sharpe,,""102,042"",0,""30,597"",""48,051"",11,11,305,4,0,8,0,""68,557"",88,15,73,0,0"
"Chippewas of Georgina Island FN,Karen Foster,,208,0,190,0,1,1,37.5,0,0,0,0,""1,324"",4,1,4,0,0"
"Chippewas of Kettle & Stony Point FN,Clint Couchie,,""1,352"",0,357,0,1,1,20,0,1,0,0,""1,500"",2,2,2,0,0"
"Chippewas of Rama FN,Danielle Big Canoe Snake,,725,0,238,0,1,1,50,0,0,0,0,""3,270"",19,3,19,4,0"
"Clarence-Rockland,Catherina Rouse,,""25,326"",0,""10,001"",""9,771"",2,2,70,0,0,13,0,""10,816"",11,11,7,12,0"
"Clarington, Municipality of,Monika Machacek,,""92,015"",0,""34,580"",""34,032"",4,4,198,0,1,0,0,""48,704"",63,53,49,6,0"
"Clearview Twp,Jennifer La Chapelle,,""14,151"",""13,859"",""2,713"",""12,083"",5,3,462,0,0,0,0,""11,095"",22,4,22,6,0"
"Cobalt Twp,Kendra Lacarte,,""1,128"",516,117,""1,166"",1,1,30,1,0,0,0,0,6,0,6,0,0"
"Cobourg,Tammy Robinson,,""19,440"",""10,942"",""7,948"",""13,635"",5,5,76,0,0,0,4,""18,369"",18,4,18,4,0"
"Cochrane Public Library Board,Christina Blazecka,,""4,371"",0,""1,849"",""2,666"",1,1,39,1,0,0,0,""4,000"",10,10,10,2,4"
"Collingwood,Ashley Kulchycki,,""23,815"",0,""7,638"",""11,522"",1,1,64,0,1,0,0,""20,000"",26,8,19,19,4"
"Cornwall,Helen McCutcheon,,""45,723"",0,""8,430"",""22,007"",1,1,39,1,2,0,0,""23,300"",19,8,11,2,0"
"Cramahe Twp,Mary Norton Stack,,""6,355"",0,""2,123"",""2,570"",3,2,63,0,1,0,0,0,12,1,12,6,2"
Curve Lake FN,Louise Musgrave,,791,0,250,0,1,1,39.5,0,0,0,0,0,2,0,2,2,0
"Deep River,Naomi Balla-Boudreau,,""4,109"",0,""1,477"",""1,999"",1,1,39,0,0,179,4,""11,000"",7,1,6,1,0"
Delaware FN,Derekica Snake,,238,0,375,0,1,1,15,0,0,0,0,400,2,0,2,0,0
"Deseronto,Amy McDonald,,""1,645"",0,462,716,1,1,39,0,0,0,0,""4,144"",15,0,15,0,5"
Dokis FN,Jason Restoule,,203,0,35,0,1,1,35,0,1,0,0,0,6,0,6,4,2
Dorion Twp,Simone Marchand,,316,389,111,174,1,1,8.5,0,0,0,0,0,4,4,4,2,0
"Douro-Dummer Twp,Anne Landry,,""5,869"",0,388,""3,619"",1,1,26,0,0,0,0,""1,485"",4,4,4,0,0"
"Dryden,Caroline Goulding,,""7,749"",0,""1,757"",""3,541"",1,1,54,0,1,0,0,""6,100"",3,3,3,0,0"
Dubreuilville Twp,Brigitte Tremblay,,613,0,365,310,1,1,32.5,0,0,0,0,0,4,4,4,1,5
"Ear Falls Twp,Susan Carey,,995,0,166,559,1,1,30,0,1,0,0,""2,475"",8,7,7,10,0"
"East Ferris,Jennifer Laporte,,""4,862"",0,845,""2,157"",1,1,36,0,0,3,0,""2,496"",3,4,3,4,4"
"East Gwillimbury,Angela Ramsey,,""23,991"",0,""7,607"",""10,606"",2,2,94,2,1,54,2,""15,000"",44,2,21,23,4"
"Edwardsburgh/Cardinal Twp,Donna Gladstone,,""7,093"",0,656,""3,148"",2,2,30,0,1,0,0,""3,691"",12,12,12,0,0"
"Elgin County,Brian Masschaele,,""50,069"",0,""8,719"",""19,499"",11,11,339,5,2,0,0,""31,448"",91,81,81,44,4"
"Elizabethtown - Kitley,Ruth Blanchard,,""9,854"",0,""1,203"",""4,103"",3,3,46,0,0,0,0,0,6,0,6,0,0"
"Elliot Lake,Pat McGurk,,""10,741"",0,""1,622"",""5,515"",1,1,51.5,0,0,4,0,""10,059"",11,3,8,10,15"
"Emo Twp,Nicholas Donaldson,,""1,333"",""1,275"",834,""1,341"",1,1,31,0,0,0,0,0,2,2,2,1,1"
"Englehart,Sharon Williams,,""1,479"",705,720,""1,087"",1,1,27,1,6,12,0,""4,275"",3,0,3,6,3"
"Espanola,Charles Grayson,,""4,996"",""1,276"",915,""3,018"",1,1,56,0,0,0,0,""6,000"",6,6,6,14,0"
"Essa,Laura Wark,,""21,083"",""10,975"",""3,362"",""11,057"",2,2,82,2,1,0,0,""13,500"",16,16,16,18,2"
"Essex County,Robin Greenall,,""181,530"",0,""24,172"",""72,513"",14,14,534,2,2,0,0,""72,036"",""5,252"",8,24,20,0"
Fauquier-Strickland Twp,Nicole Lamontagne,,536,0,500,387,1,1,10,0,0,0,0,0,3,3,3,4,0
"Fort Erie,Craig Shufelt,,""30,710"",0,""7,564"",""15,569"",3,3,119,3,0,0,0,""22,000"",58,58,54,0,0"
"Fort Frances,Joan MacLean,,""7,739"",969,""2,517"",""4,208"",1,1,55,1,1,23,0,""14,800"",38,35,35,3,5"
"French River,Christine Charron,,""3,150"",386,850,""3,599"",2,2,25,0,0,0,0,""2,200"",16,7,16,0,12"
"Front of Yonge Twp,Lisa Marston,,""2,752"",0,295,""1,250"",1,1,21,0,0,0,0,""1,453"",2,2,2,2,3"
"Gananoque,Deirdre Crichton,,""5,159"",0,""2,460"",""2,546"",1,1,30,0,1,0,0,""3,200"",3,3,3,7,0"
"Garden River FN,Irene Gray,,""1,291"",0,10,0,1,1,35,1,0,0,0,0,0,0,0,0,0"
"Georgian Bay Twp,Tracey Fitchett,,""2,063"",0,784,""5,736"",3,3,65,0,0,2,0,""6,000"",13,13,11,12,3"
"Georgina,Valerie Stevens,,""52,772"",0,""11,384"",""19,545"",3,3,54,1,0,0,0,""31,500"",36,7,25,13,0"
Gogama LSB,Sue Primeau,,475,0,400,0,1,1,35,0,0,0,0,0,1,0,1,0,0
"Gore Bay Union,Johanna Allison,,""1,700"",90,680,""1,244"",1,1,21,0,0,0,0,""2,000"",1,0,1,0,0"
"Grand Valley Library Board,Joanne Stevenson,,""2,846"",""5,586"",""1,713"",""4,114"",1,1,52,0,0,6,0,""4,300"",5,3,3,10,0"
"Gravenhurst Public Library,Julia Reinhart,,""12,310"",0,""4,266"",""8,563"",1,1,50,1,1,0,0,""8,000"",10,2,8,2,0"
"Greater Madawaska Twp,Ruth Jones,,""2,518"",0,527,""2,795"",1,1,21,0,0,0,0,""1,457"",3,3,3,2,0"
"Greater Sudbury,Brian Harding,,""161,531"",0,""23,402"",""75,776"",13,13,484,2,1,282,3,0,121,18,121,27,0"
"Greenstone,Bridget Fortier,,""4,636"",0,""1,324"",""2,930"",4,4,74,2,4,0,0,""9,940"",35,31,31,12,4"
"Grey Highlands,Jennifer Murley,,""9,804"",0,""3,194"",""5,502"",3,3,75.5,0,2,5,0,""12,000"",9,9,9,2,0"
"Grimsby,Kathryn Drury,,""27,314"",0,""5,823"",""10,613"",1,1,64,2,1,0,6,""16,000"",18,4,14,10,0"
"Guelph,Steven Kraft,,""131,790"",0,""52,727"",""57,297"",7,6,192,2,1,1,0,""62,852"",78,78,78,256,1"
"Haldimand County,Paul Diette,,""45,608"",0,""10,836"",""20,369"",6,6,251,0,0,12,0,""45,950"",30,8,22,0,7"
"Haliburton County,Chris Stephenson,,""18,062"",0,""6,908"",""21,113"",7,6,282,0,2,0,0,""14,580"",34,28,28,10,5"
"Halton Hills,Melanie Southern,,""61,161"",0,""16,719"",""22,049"",3,3,111,1,3,503,83,""41,373"",26,22,22,32,0"
"Hamilton,Paul Takala,,""579,000"",0,""134,042"",""237,200"",43,23,""1,337"",4,17,0,0,""379,574"",530,80,407,43,0"
"Hanover,Agnes Rivers-Moore,,""7,688"",0,""1,336"",""3,642"",1,1,40,0,0,0,0,""5,500"",5,5,5,0,0"
"Hastings Highlands Twp,Wendy Sue Keating,,""4,075"",0,813,""1,820"",1,1,34,0,1,0,0,""5,150"",9,5,5,4,0"
"Havelock-Belmont-Methuen Twp,Sandra Harris,,""4,535"",0,""1,855"",""4,359"",2,2,27,0,0,0,0,""3,200"",16,14,14,0,3"
"Hawkesbury,Nathalie St Jacques,,""10,263"",""2,952"",""1,536"",""6,790"",1,1,45,0,0,0,0,""8,440"",8,2,6,3,2"
Head, Clara & Maria,Judy Zilney,,206,0,89,350,1,1,7,0,0,0,0,500,6,2,6,4,0
"Hearst Twp,Julie Portelance,,""5,070"",680,750,""2,472"",1,1,46,0,0,0,0,""4,800"",5,1,5,0,0"
"Henvey Inlet FN,Debbie Fox,,192,0,70,0,1,1,31.5,0,0,0,0,""1,216"",3,0,3,0,0"
Hilton Union,Kim McHale,,465,0,425,525,1,1,12,0,0,0,0,690,4,4,4,2,2
Hornepayne Twp,Darnelle Hill,,980,0,319,514,1,1,22.5,0,1,0,0,754,3,3,3,5,2
"Huntsville,David Tremblay,,""15,012"",0,""5,649"",""10,958"",1,1,36,0,0,20,0,""12,000"",14,3,9,3,0"
"Huron County,Beth Rumble,,""59,297"",""3,810"",""17,211"",""29,971"",18,13,329,1,0,201,0,""46,613"",98,16,83,9,26"
"Huron Shores,Terri Beharriell,,""1,664"",0,133,""1,253"",1,1,12,0,2,0,0,""2,160"",6,6,6,0,0"
"Ignace,Susan Gagne,,""1,202"",0,238,596,1,1,10,0,2,0,0,""5,000"",4,0,4,6,0"
"Innisfil,Erin Scuccimarri,,""40,784"",0,""23,606"",""16,579"",4,4,125,3,4,55,0,""36,572"",71,61,61,4,1"
"Iroquois Falls,Diane Gagnon,,""4,537"",0,488,""2,362"",1,1,35,0,0,0,0,""3,500"",6,10,6,5,0"
Iskatewizaagegan No. 39 FN,Irene Ross,,328,0,25,0,1,1,20,0,0,0,0,0,6,0,6,0,0
"James Twp,Cyndi Stockman,,460,0,426,264,1,1,12,1,0,0,0,""2,600"",7,7,7,0,0"
"Kapuskasing,Julie Latimer,,""6,989"",0,""1,450"",""4,076"",1,1,44,0,140,33,0,""6,400"",14,10,14,7,0"
"Kawartha Lakes, City of,Jamie Anderson,,""75,423"",0,""15,600"",""39,934"",16,16,331,0,0,0,0,""36,445"",83,4,59,20,0"
"Kearney & Area,Brandi Nolan,,686,0,157,""1,302"",1,1,20,0,0,0,0,0,4,4,4,0,0"
"Kenora City,Crystal Alcock,,""15,096"",0,""3,390"",""7,544"",3,3,67,1,2,0,3,""13,500"",14,14,13,11,6"
"Killaloe, Hagarty & Richards Twp,Nicole Zummach,,""2,101"",""1,271"",""1,131"",""2,840"",1,1,27,0,0,0,1,""2,425"",2,1,2,0,0"
"King Twp,Ashley Nunn-Smith,,""24,916"",0,""4,777"",""9,510"",4,3,231,5,1,0,0,""25,819"",22,22,22,13,0"
"Kingston-Frontenac County,Laura Carter,,""149,920"",0,""34,841"",""73,719"",16,16,376,8,1,0,0,""127,387"",117,10,107,10,0"
"Kirkland Lake,Cheryl Lafreniere,,""7,981"",0,870,""4,685"",1,1,43,0,1,1,0,""28,500"",8,2,8,10,5"
"Kitchener,Mary Chevreau,,""261,610"",0,""78,046"",""98,820"",5,5,325,7,5,5,0,""155,214"",217,21,64,132,0"
"La Nation,Jeanne Leroux,,""12,808"",0,""3,482"",""5,107"",3,3,73.5,0,0,0,0,""6,894"",8,8,8,0,0"
"Lake of Bays Twp,Cathy Fairbairn,,""2,479"",0,""4,193"",""4,937"",2,2,60,0,0,0,0,""6,368"",14,11,11,4,1"
"Lambton County,Ron Van Horne,,""126,638"",0,""16,563"",""59,777"",25,25,724,4,2,54,0,""83,243"",106,0,106,0,30"
"Lanark Highlands,Amanda Robinson,,""5,338"",0,576,""3,806"",1,1,15,0,0,0,0,""2,575"",5,3,4,1,0"
Larder Lake Public Library,Patricia Bodick,,730,0,185,466,1,1,16,0,0,0,0,358,4,1,4,4,4
"Laurentian Hills,Maureen Bakewell,,""2,961"",0,134,""1,498"",2,2,18,0,2,0,0,""3,012"",2,0,2,0,0"
"Leeds and the Thousand Islands Twp,Dayna DeBenedet,,""9,465"",0,908,""5,950"",3,3,59,0,0,0,0,""4,645"",10,10,10,6,5"
"Lennox and Addington County,Catherine Coles,,""42,888"",0,""6,701"",""19,684"",5,5,168,0,0,0,0,""18,013"",41,41,39,10,0"
"Lincoln,Julie Andrews,,""23,787"",0,""6,263"",""9,305"",2,2,102,1,1,0,10,""13,754"",18,4,18,10,0"
"London,Michael Ciccone,,""393,167"",0,""154,073"",""176,859"",16,16,624,5,1,46,0,""337,866"",323,36,287,0,0"
Loring, Port Loring and District Local Services Board,George Walters,,700,0,450,0,10,10,10,0,0,0,0,0,2,2,2,6,2
"M'Chigeeng FN,Joanne Debassige,,935,0,144,0,1,1,37.5,0,0,0,0,""1,290"",1,0,0,0,2"
"Madawaska Valley Twp,Karen Filipkowski,,""3,683"",""1,271"",826,""4,385"",1,1,29,0,0,0,0,""3,500"",3,1,2,0,0"
Magnetawan FN,Wanda Noganosh,,75,0,20,0,1,1,15,0,0,0,0,480,4,0,4,4,2
"Magnetawan Twp,Lorinda Makoviczki,,""1,214"",0,968,""2,062"",1,1,26,1,1,0,0,""1,628"",6,1,6,0,0"
"Manitouwadge,Elizabeth Bierworth,,""1,698"",0,560,""1,214"",1,1,36,1,1,0,0,""2,368"",5,5,5,0,2"
"Marathon,Chantal Gingras,,""3,273"",0,""1,452"",""1,669"",1,1,37,1,1,0,0,""2,400"",6,1,6,10,0"
"Markham,Catherine Biss,,""349,007"",0,""89,668"",""101,401"",4,4,208.72,8,3,0,0,""151,401"",217,25,184,0,0"
"Markstay-Warren,Pamela Kelly,,""2,301"",0,676,""1,352"",2,2,30,0,5,0,0,""2,010"",6,6,6,0,5"
"Marmora and Lake Twp,Kathy Farrell,,""3,092"",0,634,""2,700"",1,1,26,0,0,0,10,""1,000"",7,7,7,0,0"
"Mattawa,Gabrielle Lahaie,,""2,114"",""1,649"",888,""1,999"",1,1,15,0,0,0,2,""1,935"",5,0,5,4,2"
"Mattice-Val Cote Twp,Michelle Salonen,,623,0,168,374,1,1,25,0,1,0,0,""2,880"",6,4,4,4,0"
McGarry Twp,Erika Baillargeon,,609,0,57,294,1,1,10,0,0,0,0,0,3,0,3,0,0
"McKellar Twp,Terri Short,,""1,093"",0,217,""1,537"",1,1,20,0,0,0,0,""17,075"",5,5,5,4,2"
"Meaford,Rob Armstrong,,""10,991"",0,""5,239"",""5,713"",1,1,48,0,1,483,8,""9,996"",12,1,11,12,1"
"Merrickville-Wolford,Mary Kate Laphen,,""3,067"",""2,891"",975,""2,960"",1,1,32.5,0,0,18,0,""3,600"",4,4,4,0,1"
"Michipicoten FN,Lee-Ann Andre-Swanson,,66,0,50,0,1,1,37.5,0,3,0,0,""3,000"",3,0,3,0,0"
"Middlesex County Library,Lindsay Brock,,""73,887"",0,""16,789"",""28,126"",16,15,437.5,2,2,0,0,""67,189"",119,119,119,0,0"
"Midland,Trish Hayes,,""16,894"",""32,565"",""6,750"",""28,617"",1,1,55,2,2,48,26,""22,700"",16,6,16,0,0"
"Milton,Mark Williams,,""120,500"",0,""86,300"",""36,555"",3,3,177,2,1,0,2,0,122,12,122,68,0"
"Mississauga,Rona O'Banion,,""779,100"",0,""136,519"",""251,900"",18,18,720,11,3,""4,556"",0,""342,043"",140,24,140,130,0"
Mississaugas of Scugog Island FN,Monica McLean,,48,0,106,0,1,1,35,0,0,0,0,518,4,0,4,0,0
"Mississippi Mills,Christine Row,,""13,163"",0,""4,250"",""5,897"",2,2,72,1,1,0,0,""12,530"",12,12,12,13,0"
"Mohawks of the Bay of Quinte FN,Haley Brant,,""2,167"",0,122,0,1,1,20,0,0,0,0,""7,497"",9,9,9,2,0"
"Moonbeam Twp,Gisele Belisle,,""1,231"",0,309,768,1,1,29.5,0,0,0,0,""2,400"",6,1,5,8,0"
"Muskoka Lakes Twp,Cathy Duck,,""6,588"",0,""1,163"",""10,140"",2,2,47,0,0,0,0,""8,512"",11,2,5,3,0"
Naotkamegwanning FN,Lavonne Kabestra,,753,0,353,0,1,1,35,0,0,0,0,0,7,0,7,0,0
"New Tecumseth,Jessica Mole,,""34,242"",""23,884"",""17,070"",""22,407"",3,3,145,2,1,20,0,""15,318"",29,5,24,0,3"
"Newmarket,Tracy Munusami,,""89,802"",0,""23,589"",""29,756"",1,1,53.5,6,1,29,1,""35,000"",50,12,34,19,0"
"Niagara Falls,Alicia Subnaik Kilgour,,""88,071"",0,""41,309"",""37,030"",11,4,251,2,1,2,64,""60,717"",46,8,46,0,0"
"Niagara-on-the-Lake,Catherine Simpson,,""17,511"",0,""8,410"",""7,026"",3,1,302,1,1,0,0,""10,000"",29,29,29,16,0"
"Nipigon Twp,Sumiye Sugawara,,""1,642"",0,498,804,1,1,27,0,1,0,0,""2,048"",2,2,2,0,0"
Nipissing FN,Randy Penasse,,986,0,74,0,1,1,50,0,0,0,0,0,10,0,10,11,0
"Norfolk County,Julie Kent,,""64,044"",0,""23,209"",""30,213"",5,5,194,3,8,483,0,""50,991"",150,14,142,74,9"
"North Bay,Ravil Veli,,""51,553"",0,""49,344"",""22,614"",1,1,58,0,0,0,0,""35,000"",18,5,12,0,0"
"North Grenville Twp,Rachel Brown,,""16,451"",0,""6,361"",""7,077"",2,2,59,0,0,15,0,""10,700"",9,9,9,3,2"
"North Kawartha Twp,Debbie Hall,,""2,145"",0,""3,985"",""3,949"",2,2,47,0,0,0,0,""5,900"",3,0,3,0,0"
"North Perth,Rebecca Dechert Sage,,""13,130"",0,""2,207"",""5,807"",3,3,78,1,0,0,0,""11,130"",15,4,15,0,0"
"Northeastern Manitoulin and the Islands,Kathy Berry,,""2,029"",0,601,""2,313"",1,1,37,0,0,0,5,""3,749"",4,4,4,26,0"
"Oakville,Tara Wong,,""211,000"",0,""49,109"",""73,164"",10,7,353,8,2,9,0,""100,935"",56,56,38,24,0"
Ojibways of Onigaming FN,Miranda Shebagegit,,473,0,1,0,1,1,20,0,0,0,0,0,4,0,4,0,0
"Oliver Paipoonge,maxine mcculloch,,""5,922"",""4,011"",653,""4,335"",2,2,48,0,0,0,0,""3,266"",10,10,10,20,0"
Opasatika,Alain Tremblay,,226,0,140,132,1,1,10,0,0,0,0,0,3,0,3,3,0
"Orangeville,Darla Fraser,,""29,986"",0,""4,878"",""11,065"",2,2,74,0,0,0,0,""17,635"",12,5,7,0,0"
"Orillia,Bessie Sullivan,,""31,128"",""21,035"",""17,768"",""25,805"",1,1,59,1,1,21,0,""47,000"",24,10,14,15,0"
"Oshawa,Frances Newman,,""172,000"",0,""41,569"",""65,534"",4,4,184,7,1,0,22,""95,085"",79,13,66,8,0"
"Otonabee-South Monaghan Twp,Carolanne Nadeau,,""6,670"",0,557,""2,591"",3,3,46.5,0,1,2,0,""5,272"",6,6,6,0,4"
"Ottawa,Danielle McDonald,,""934,243"",0,""271,399"",""422,327"",59,33,""1,684.75"",2,2,0,0,""424,164"",718,718,718,279,0"
"Owen Sound & North Grey Union,Tim Nicholls Harrison,,""34,585"",0,""7,474"",""18,917"",1,1,51,2,1,0,0,""22,582"",13,13,9,35,0"
"Oxford County,Lisa Marie Williams,,""68,077"",0,""16,551"",""29,440"",14,14,354,0,0,47,45,""45,884"",73,8,73,15,0"
"Parry Sound,Rita Orr,,""6,321"",""4,538"",""3,210"",""10,659"",1,1,23,0,0,17,0,0,5,1,4,0,0"
"Pelham,Amy Guilmette,,""17,110"",0,""5,560"",""7,104"",3,2,165,1,1,0,0,""13,300"",16,16,16,10,3"
"Pembroke,Karthi Rajamani,,""11,174"",""8,137"",""2,854"",""10,545"",1,1,35,1,1,164,0,""10,000"",11,11,11,7,0"
"Penetanguishene,Linda Keenan,,""8,962"",""11,787"",""4,297"",""13,391"",2,2,64,0,0,0,0,""12,340"",9,5,9,16,2"
"Perry Twp,Annette Gilpin,,""2,454"",0,188,""1,726"",1,1,34,0,1,0,0,""2,500"",8,1,6,1,12"
"Perth and District Union,Erika Heesen,,""22,330"",0,""5,392"",""12,380"",1,1,47,1,1,369,0,""9,500"",15,2,12,9,12"
